age,age__is_outlier,workclass,workclass__is_missing,fnlwgt,fnlwgt__is_outlier,education,education_num,education_num__is_outlier,marital_status,occupation,occupation__is_missing,relationship,race,sex,capital_gain,capital_gain__is_outlier,capital_loss,capital_loss__is_outlier,hours_per_week,hours_per_week__is_outlier,native_country,native_country__is_missing,income
55,0,Self-emp-not-inc,0,111625,0,HS-grad,9,0,Married-civ-spouse,Sales,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,<=50K
45,0,Private,0,358701,0,12th,8,0,Never-married,Other-service,0,Own-child,White,Male,0,0,0,0,10,1,Mexico,0,<=50K
38,0,Local-gov,0,116580,0,Bachelors,13,0,Married-civ-spouse,Prof-specialty,0,Wife,White,Female,0,0,0,0,20,1,United-States,0,>50K
65,0,Private,0,222810,0,Assoc-voc,11,0,Divorced,Exec-managerial,0,Not-in-family,White,Female,0,0,0,0,40,0,United-States,0,<=50K
48,0,Private,0,355978,0,Masters,14,0,Married-civ-spouse,Exec-managerial,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,<=50K
33,0,Self-emp-not-inc,0,192256,0,Bachelors,13,0,Married-civ-spouse,Craft-repair,0,Husband,White,Male,0,0,0,0,50,0,United-States,0,<=50K
29,0,Private,0,29361,0,HS-grad,9,0,Never-married,Other-service,0,Not-in-family,White,Female,0,0,0,0,38,0,United-States,0,<=50K
53,0,Local-gov,0,204447,0,Masters,14,0,Married-civ-spouse,Exec-managerial,0,Husband,White,Male,0,0,0,0,43,0,United-States,0,>50K
20,0,Private,0,203263,0,12th,8,0,Never-married,Other-service,0,Own-child,White,Male,0,0,0,0,35,0,United-States,0,<=50K
19,0,Private,0,164585,0,HS-grad,9,0,Never-married,Machine-op-inspct,0,Own-child,White,Female,0,0,0,0,40,0,United-States,0,<=50K
55,0,missing,1,136819,0,Bachelors,13,0,Married-civ-spouse,missing,1,Husband,White,Male,0,0,0,0,40,0,United-States,0,<=50K
49,0,Private,0,83444,0,HS-grad,9,0,Divorced,Exec-managerial,0,Not-in-family,White,Male,0,0,0,0,40,0,United-States,0,<=50K
67,0,Private,0,105252,0,Masters,14,0,Married-civ-spouse,Exec-managerial,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,>50K
32,0,Private,0,26803,0,Some-college,10,0,Married-civ-spouse,Machine-op-inspct,0,Husband,White,Male,0,0,0,0,84,1,United-States,0,>50K
48,0,Private,0,146268,0,Bachelors,13,0,Married-civ-spouse,Adm-clerical,0,Husband,White,Male,7688,0,0,0,40,0,United-States,0,>50K
21,0,Private,0,143604,0,Some-college,10,0,Never-married,Sales,0,Own-child,White,Female,0,0,0,0,8,1,United-States,0,<=50K
46,0,State-gov,0,193047,0,Bachelors,13,0,Married-civ-spouse,Prof-specialty,0,Husband,White,Male,0,0,0,0,37,0,United-States,0,<=50K
45,0,Private,0,198223,0,Bachelors,13,0,Married-civ-spouse,Sales,0,Husband,White,Male,0,0,1902,0,45,0,United-States,0,>50K
29,0,Private,0,349154,0,10th,6,0,Separated,Farming-fishing,0,Unmarried,White,Female,0,0,0,0,40,0,Guatemala,0,<=50K
40,0,Self-emp-not-inc,0,129298,0,HS-grad,9,0,Married-civ-spouse,Other-service,0,Husband,White,Male,0,0,0,0,45,0,United-States,0,<=50K
49,0,Private,0,116789,0,HS-grad,9,0,Married-civ-spouse,Farming-fishing,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,<=50K
20,0,Private,0,381357,0,9th,5,0,Never-married,Handlers-cleaners,0,Own-child,White,Male,0,0,0,0,28,1,United-States,0,<=50K
22,0,Local-gov,0,137510,0,HS-grad,9,0,Never-married,Farming-fishing,0,Own-child,White,Male,0,0,0,0,40,0,United-States,0,<=50K
19,0,Private,0,187161,0,Some-college,10,0,Never-married,Other-service,0,Own-child,White,Female,0,0,0,0,25,1,United-States,0,<=50K
21,0,Private,0,43475,0,HS-grad,9,0,Never-married,Protective-serv,0,Not-in-family,White,Male,0,0,0,0,40,0,United-States,0,<=50K
49,0,Private,0,105444,0,12th,8,0,Married-civ-spouse,Machine-op-inspct,0,Husband,White,Male,0,0,0,0,39,0,United-States,0,<=50K
66,0,Private,0,216856,0,Masters,14,0,Married-civ-spouse,Sales,0,Husband,White,Male,0,0,0,0,50,0,United-States,0,<=50K
41,0,Private,0,67339,0,Bachelors,13,0,Married-civ-spouse,Machine-op-inspct,0,Husband,White,Male,0,0,0,0,40,0,missing,1,<=50K
44,0,Self-emp-inc,0,120277,0,Bachelors,13,0,Married-civ-spouse,Exec-managerial,0,Husband,White,Male,99999,0,0,0,45,0,United-States,0,>50K
29,0,Private,0,149943,0,Some-college,10,0,Never-married,Other-service,0,Not-in-family,Other,Male,0,0,1590,0,40,0,missing,1,<=50K
53,0,Private,0,202720,0,9th,5,0,Married-spouse-absent,Machine-op-inspct,0,Unmarried,Black,Male,0,0,0,0,75,1,Haiti,0,<=50K
20,0,missing,1,162667,0,HS-grad,9,0,Never-married,missing,1,Other-relative,White,Male,0,0,0,0,40,0,El-Salvador,0,<=50K
23,0,Private,0,348420,0,Bachelors,13,0,Never-married,Tech-support,0,Not-in-family,White,Male,0,0,0,0,40,0,United-States,0,<=50K
56,0,Private,0,172364,0,HS-grad,9,0,Married-civ-spouse,Machine-op-inspct,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,<=50K
23,0,State-gov,0,110128,0,Some-college,10,0,Never-married,Other-service,0,Own-child,White,Male,0,0,0,0,40,0,United-States,0,<=50K
40,0,Self-emp-not-inc,0,243636,0,Bachelors,13,0,Married-civ-spouse,Sales,0,Husband,White,Male,0,0,0,0,50,0,United-States,0,>50K
50,0,Federal-gov,0,32801,0,Bachelors,13,0,Married-civ-spouse,Exec-managerial,0,Wife,Amer-Indian-Eskimo,Female,0,0,0,0,40,0,United-States,0,>50K
59,0,Private,0,99131,0,HS-grad,9,0,Widowed,Prof-specialty,0,Not-in-family,White,Female,0,0,0,0,18,1,United-States,0,<=50K
52,0,Federal-gov,0,202452,0,HS-grad,9,0,Divorced,Adm-clerical,0,Not-in-family,White,Female,0,0,0,0,43,0,United-States,0,<=50K
23,0,Private,0,352606,0,HS-grad,9,0,Divorced,Priv-house-serv,0,Unmarried,White,Female,0,0,0,0,40,0,United-States,0,<=50K
37,0,Self-emp-inc,0,30529,0,Bachelors,13,0,Married-civ-spouse,Sales,0,Husband,White,Male,0,0,2415,0,50,0,United-States,0,>50K
36,0,Private,0,257942,0,HS-grad,9,0,Married-civ-spouse,Sales,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,<=50K
22,0,missing,1,42004,0,Some-college,10,0,Never-married,missing,1,Own-child,White,Male,0,0,0,0,30,1,United-States,0,<=50K
47,0,Private,0,464945,1,HS-grad,9,0,Never-married,Transport-moving,0,Not-in-family,White,Male,0,0,0,0,45,0,United-States,0,<=50K
42,0,Local-gov,0,340148,0,Some-college,10,0,Married-civ-spouse,Adm-clerical,0,Wife,White,Female,0,0,0,0,40,0,United-States,0,<=50K
20,0,State-gov,0,178517,0,Some-college,10,0,Never-married,Farming-fishing,0,Not-in-family,White,Male,0,0,0,0,40,0,United-States,0,<=50K
57,0,Private,0,210496,0,10th,6,0,Widowed,Other-service,0,Unmarried,White,Female,0,0,0,0,40,0,United-States,0,<=50K
40,0,State-gov,0,177083,0,Masters,14,0,Never-married,Exec-managerial,0,Not-in-family,White,Female,0,0,0,0,35,0,United-States,0,<=50K
29,0,Private,0,168479,0,Masters,14,0,Married-civ-spouse,Prof-specialty,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,>50K
34,0,Self-emp-not-inc,0,168906,0,Some-college,10,0,Divorced,Adm-clerical,0,Unmarried,White,Female,0,0,0,0,50,0,United-States,0,<=50K
33,0,Private,0,549413,1,Some-college,10,0,Married-civ-spouse,Adm-clerical,0,Husband,Black,Male,0,0,0,0,40,0,United-States,0,>50K
25,0,Private,0,253267,0,Some-college,10,0,Married-civ-spouse,Adm-clerical,0,Husband,Black,Male,0,0,1902,0,36,0,United-States,0,>50K
39,0,Private,0,101260,0,HS-grad,9,0,Never-married,Machine-op-inspct,0,Own-child,White,Male,0,0,0,0,40,0,United-States,0,<=50K
62,0,missing,1,160155,0,7th-8th,4,1,Married-civ-spouse,missing,1,Husband,White,Male,6418,0,0,0,40,0,United-States,0,>50K
49,0,Self-emp-inc,0,191681,0,Some-college,10,0,Married-civ-spouse,Exec-managerial,0,Husband,White,Male,0,0,0,0,50,0,United-States,0,>50K
49,0,Self-emp-inc,0,197038,0,Bachelors,13,0,Married-civ-spouse,Exec-managerial,0,Husband,White,Male,0,0,0,0,50,0,United-States,0,>50K
51,0,Self-emp-inc,0,129525,0,HS-grad,9,0,Never-married,Sales,0,Other-relative,White,Male,0,0,0,0,40,0,missing,1,<=50K
69,0,Private,0,125437,0,HS-grad,9,0,Divorced,Other-service,0,Not-in-family,White,Female,0,0,0,0,32,1,United-States,0,<=50K
35,0,Private,0,199352,0,Prof-school,15,0,Married-civ-spouse,Prof-specialty,0,Husband,White,Male,0,0,1977,0,80,1,United-States,0,>50K
39,0,Private,0,158956,0,Some-college,10,0,Never-married,Other-service,0,Unmarried,Black,Female,0,0,0,0,40,0,United-States,0,<=50K
24,0,Private,0,293324,0,HS-grad,9,0,Married-civ-spouse,Machine-op-inspct,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,<=50K
55,0,Self-emp-not-inc,0,308746,0,Prof-school,15,0,Widowed,Prof-specialty,0,Not-in-family,White,Male,0,0,0,0,55,1,United-States,0,>50K
37,0,Private,0,195189,0,Some-college,10,0,Divorced,Other-service,0,Unmarried,Black,Female,0,0,0,0,40,0,United-States,0,<=50K
33,0,Private,0,182556,0,Bachelors,13,0,Married-civ-spouse,Exec-managerial,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,>50K
46,0,Private,0,215943,0,HS-grad,9,0,Divorced,Prof-specialty,0,Unmarried,White,Female,0,0,0,0,40,0,United-States,0,<=50K
21,0,Private,0,211968,0,Some-college,10,0,Never-married,Sales,0,Own-child,White,Female,0,0,1762,0,28,1,United-States,0,<=50K
20,0,missing,1,200967,0,Some-college,10,0,Never-married,missing,1,Own-child,White,Female,0,0,0,0,12,1,United-States,0,<=50K
64,0,Self-emp-not-inc,0,30664,0,Assoc-voc,11,0,Married-civ-spouse,Farming-fishing,0,Husband,White,Male,0,0,0,0,30,1,United-States,0,<=50K
18,0,Private,0,338836,0,HS-grad,9,0,Never-married,Other-service,0,Own-child,White,Male,0,0,0,0,20,1,United-States,0,<=50K
28,0,Private,0,67386,0,HS-grad,9,0,Never-married,Other-service,0,Unmarried,White,Female,0,0,0,0,40,0,United-States,0,<=50K
30,0,Self-emp-not-inc,0,182089,0,HS-grad,9,0,Married-civ-spouse,Farming-fishing,0,Husband,White,Male,0,0,0,0,85,1,United-States,0,<=50K
62,0,Private,0,92178,0,10th,6,0,Married-civ-spouse,Machine-op-inspct,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,<=50K
31,0,Private,0,348491,0,Bachelors,13,0,Never-married,Exec-managerial,0,Not-in-family,Black,Female,0,0,0,0,40,0,United-States,0,<=50K
28,0,Local-gov,0,213195,0,Assoc-acdm,12,0,Married-civ-spouse,Adm-clerical,0,Wife,White,Female,0,0,0,0,40,0,United-States,0,>50K
32,0,Private,0,286689,0,Assoc-acdm,12,0,Married-civ-spouse,Tech-support,0,Husband,White,Male,0,0,0,0,42,0,United-States,0,>50K
26,0,Self-emp-not-inc,0,384276,0,HS-grad,9,0,Married-civ-spouse,Exec-managerial,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,<=50K
29,0,Private,0,241431,0,Masters,14,0,Married-civ-spouse,Sales,0,Husband,White,Male,7298,0,0,0,40,0,United-States,0,>50K
24,0,State-gov,0,197731,0,HS-grad,9,0,Married-civ-spouse,Transport-moving,0,Husband,White,Male,0,0,0,0,49,0,United-States,0,>50K
45,0,Private,0,243631,0,Doctorate,16,0,Married-civ-spouse,Prof-specialty,0,Husband,Asian-Pac-Islander,Male,0,0,0,0,45,0,China,0,>50K
69,0,missing,1,337720,0,HS-grad,9,0,Married-civ-spouse,missing,1,Husband,White,Male,0,0,0,0,24,1,United-States,0,<=50K
64,0,missing,1,207321,0,Some-college,10,0,Married-civ-spouse,missing,1,Husband,White,Male,0,0,0,0,20,1,United-States,0,<=50K
29,0,State-gov,0,67053,0,HS-grad,9,0,Never-married,Other-service,0,Not-in-family,Asian-Pac-Islander,Male,0,0,0,0,40,0,Thailand,0,<=50K
24,0,State-gov,0,211049,0,7th-8th,4,1,Never-married,Tech-support,0,Unmarried,White,Female,0,0,0,0,20,1,United-States,0,<=50K
25,0,Private,0,19214,0,HS-grad,9,0,Never-married,Handlers-cleaners,0,Not-in-family,White,Male,0,0,0,0,40,0,United-States,0,<=50K
55,0,Private,0,92215,0,HS-grad,9,0,Never-married,Adm-clerical,0,Not-in-family,White,Female,0,0,0,0,45,0,United-States,0,<=50K
40,0,State-gov,0,188693,0,Masters,14,0,Married-civ-spouse,Prof-specialty,0,Husband,White,Male,0,0,0,0,35,0,United-States,0,>50K
18,0,missing,1,184416,0,10th,6,0,Never-married,missing,1,Own-child,Black,Male,0,0,0,0,30,1,United-States,0,<=50K
37,0,Private,0,73715,0,Some-college,10,0,Married-civ-spouse,Craft-repair,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,>50K
29,0,Private,0,263005,0,Masters,14,0,Married-civ-spouse,Exec-managerial,0,Husband,White,Male,0,0,0,0,45,0,Germany,0,<=50K
39,0,Private,0,192614,0,HS-grad,9,0,Married-civ-spouse,Transport-moving,0,Husband,White,Male,0,0,0,0,56,1,United-States,0,<=50K
34,0,Private,0,398988,0,Bachelors,13,0,Never-married,Sales,0,Not-in-family,White,Male,0,0,0,0,40,0,United-States,0,<=50K
44,0,State-gov,0,111483,0,Masters,14,0,Married-civ-spouse,Prof-specialty,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,>50K
36,0,Private,0,167482,0,10th,6,0,Never-married,Handlers-cleaners,0,Not-in-family,White,Male,0,0,0,0,40,0,United-States,0,<=50K
22,0,Private,0,214134,0,10th,6,0,Never-married,Transport-moving,0,Not-in-family,Amer-Indian-Eskimo,Male,0,0,0,0,84,1,United-States,0,<=50K
46,0,Local-gov,0,213668,0,11th,7,0,Never-married,Other-service,0,Not-in-family,White,Male,0,0,0,0,40,0,United-States,0,<=50K
32,0,Private,0,222654,0,10th,6,0,Divorced,Machine-op-inspct,0,Not-in-family,White,Male,0,0,0,0,40,0,United-States,0,<=50K
45,0,Local-gov,0,55377,0,Bachelors,13,0,Married-civ-spouse,Prof-specialty,0,Husband,Black,Male,0,0,0,0,40,0,United-States,0,<=50K
52,0,Private,0,102828,0,HS-grad,9,0,Married-civ-spouse,Prof-specialty,0,Husband,White,Male,7688,0,0,0,40,0,United-States,0,>50K
41,0,Local-gov,0,32185,0,Masters,14,0,Married-civ-spouse,Exec-managerial,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,>50K
26,0,Private,0,287797,0,Some-college,10,0,Married-civ-spouse,Craft-repair,0,Husband,White,Male,0,0,0,0,45,0,United-States,0,<=50K
51,0,Private,0,138179,0,HS-grad,9,0,Separated,Machine-op-inspct,0,Not-in-family,White,Male,0,0,1876,0,40,0,United-States,0,<=50K
32,0,Private,0,188245,0,11th,7,0,Never-married,Priv-house-serv,0,Unmarried,Black,Female,0,0,0,0,40,0,United-States,0,<=50K
30,0,Private,0,38848,0,HS-grad,9,0,Married-civ-spouse,Transport-moving,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,<=50K
36,0,Private,0,297847,0,HS-grad,9,0,Never-married,Other-service,0,Not-in-family,Black,Female,0,0,2001,0,40,0,United-States,0,<=50K
43,0,Self-emp-inc,0,33729,0,Bachelors,13,0,Married-civ-spouse,Sales,0,Husband,White,Male,0,0,0,0,45,0,United-States,0,>50K
42,0,Private,0,136986,0,HS-grad,9,0,Married-civ-spouse,Exec-managerial,0,Husband,White,Male,0,0,0,0,35,0,United-States,0,>50K
55,0,Local-gov,0,37869,0,Doctorate,16,0,Never-married,Prof-specialty,0,Not-in-family,White,Female,0,0,0,0,60,1,United-States,0,<=50K
30,0,Private,0,35644,0,HS-grad,9,0,Never-married,Other-service,0,Own-child,White,Male,0,0,0,0,10,1,United-States,0,<=50K
62,0,missing,1,250091,0,Bachelors,13,0,Divorced,missing,1,Not-in-family,White,Male,0,0,0,0,5,1,United-States,0,<=50K
35,0,Private,0,204527,0,Masters,14,0,Never-married,Craft-repair,0,Not-in-family,White,Male,0,0,0,0,50,0,United-States,0,>50K
41,0,Private,0,277488,0,7th-8th,4,1,Married-civ-spouse,Farming-fishing,0,Husband,White,Male,0,0,0,0,36,0,United-States,0,<=50K
32,0,Private,0,47932,0,HS-grad,9,0,Married-civ-spouse,Handlers-cleaners,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,<=50K
28,0,Private,0,154863,0,Bachelors,13,0,Never-married,Adm-clerical,0,Own-child,Black,Male,0,0,0,0,35,0,United-States,0,<=50K
50,0,Self-emp-not-inc,0,114758,0,Bachelors,13,0,Never-married,Craft-repair,0,Not-in-family,White,Male,4416,0,0,0,45,0,United-States,0,<=50K
37,0,Private,0,95855,0,11th,7,0,Divorced,Handlers-cleaners,0,Not-in-family,White,Female,0,0,0,0,40,0,United-States,0,<=50K
29,0,Private,0,199499,0,Assoc-voc,11,0,Never-married,Other-service,0,Not-in-family,Black,Male,0,0,0,0,40,0,United-States,0,<=50K
26,0,Private,0,177951,0,HS-grad,9,0,Married-civ-spouse,Handlers-cleaners,0,Husband,White,Male,0,0,0,0,48,0,United-States,0,<=50K
35,0,Private,0,135162,0,Some-college,10,0,Married-civ-spouse,Craft-repair,0,Husband,White,Male,0,0,0,0,50,0,United-States,0,<=50K
30,0,Private,0,161572,0,HS-grad,9,0,Married-civ-spouse,Other-service,0,Wife,White,Female,0,0,0,0,45,0,United-States,0,<=50K
35,0,Private,0,64922,0,Bachelors,13,0,Married-civ-spouse,Exec-managerial,0,Husband,White,Male,7688,0,0,0,50,0,United-States,0,>50K
44,0,Private,0,98211,0,Bachelors,13,0,Married-civ-spouse,Exec-managerial,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,>50K
48,0,Self-emp-not-inc,0,191389,0,Some-college,10,0,Separated,Sales,0,Unmarried,White,Female,0,0,0,0,50,0,United-States,0,<=50K
31,0,Private,0,182237,0,10th,6,0,Separated,Transport-moving,0,Unmarried,White,Male,0,0,0,0,40,0,United-States,0,<=50K
40,0,Private,0,222848,0,10th,6,0,Married-civ-spouse,Other-service,0,Wife,Black,Female,0,0,0,0,32,1,United-States,0,<=50K
40,0,Private,0,175935,0,Bachelors,13,0,Divorced,Sales,0,Not-in-family,White,Male,14084,0,0,0,40,0,United-States,0,>50K
31,0,Private,0,209101,0,Prof-school,15,0,Married-civ-spouse,Prof-specialty,0,Husband,White,Male,0,0,0,0,25,1,United-States,0,>50K
20,0,Private,0,141481,0,11th,7,0,Married-civ-spouse,Sales,0,Other-relative,White,Female,0,0,0,0,50,0,United-States,0,<=50K
32,0,Private,0,180603,0,Bachelors,13,0,Married-civ-spouse,Sales,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,>50K
49,0,Federal-gov,0,203505,0,HS-grad,9,0,Widowed,Adm-clerical,0,Not-in-family,White,Female,0,0,0,0,40,0,United-States,0,<=50K
28,0,missing,1,200819,0,7th-8th,4,1,Divorced,missing,1,Own-child,White,Male,0,0,0,0,84,1,United-States,0,<=50K
44,0,Self-emp-inc,0,64632,0,Doctorate,16,0,Married-civ-spouse,Prof-specialty,0,Husband,White,Male,0,0,0,0,60,1,United-States,0,<=50K
35,0,Private,0,465326,1,Bachelors,13,0,Married-civ-spouse,Sales,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,<=50K
44,0,Private,0,152629,0,Bachelors,13,0,Married-civ-spouse,Adm-clerical,0,Husband,White,Male,3103,0,0,0,40,0,United-States,0,>50K
48,0,Private,0,247895,0,Bachelors,13,0,Married-civ-spouse,Exec-managerial,0,Husband,Black,Male,0,0,0,0,40,0,United-States,0,>50K
51,0,missing,1,182543,0,1st-4th,2,1,Separated,missing,1,Unmarried,White,Female,0,0,0,0,40,0,Mexico,0,<=50K
23,0,Private,0,227594,0,12th,8,0,Never-married,Machine-op-inspct,0,Own-child,White,Female,0,0,0,0,40,0,United-States,0,<=50K
33,0,Private,0,220362,0,Assoc-voc,11,0,Married-civ-spouse,Transport-moving,0,Husband,White,Male,0,0,0,0,84,1,United-States,0,>50K
60,0,Self-emp-not-inc,0,106118,0,HS-grad,9,0,Married-civ-spouse,Sales,0,Husband,White,Male,0,0,0,0,70,1,United-States,0,>50K
30,0,Private,0,190385,0,Bachelors,13,0,Married-civ-spouse,Other-service,0,Wife,White,Female,0,0,0,0,40,0,United-States,0,>50K
64,0,Private,0,47298,0,Doctorate,16,0,Married-civ-spouse,Prof-specialty,0,Husband,White,Male,0,0,0,0,60,1,United-States,0,>50K
29,0,Self-emp-not-inc,0,341672,0,HS-grad,9,0,Married-spouse-absent,Transport-moving,0,Other-relative,Asian-Pac-Islander,Male,0,0,1564,0,50,0,India,0,>50K
32,0,Local-gov,0,203849,0,Some-college,10,0,Married-civ-spouse,Transport-moving,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,<=50K
20,0,Private,0,159297,0,Some-college,10,0,Never-married,Adm-clerical,0,Own-child,Asian-Pac-Islander,Female,0,0,0,0,15,1,United-States,0,<=50K
37,0,Private,0,67125,0,HS-grad,9,0,Divorced,Sales,0,Not-in-family,White,Male,0,0,0,0,60,1,United-States,0,<=50K
35,0,Private,0,145704,0,HS-grad,9,0,Married-civ-spouse,Prof-specialty,0,Wife,White,Female,3942,0,0,0,35,0,United-States,0,<=50K
56,0,Private,0,182062,0,Bachelors,13,0,Married-civ-spouse,Tech-support,0,Husband,White,Male,0,0,0,0,48,0,United-States,0,>50K
19,0,Private,0,693066,1,12th,8,0,Never-married,Other-service,0,Own-child,White,Female,0,0,0,0,15,1,United-States,0,<=50K
29,0,Private,0,119004,0,HS-grad,9,0,Married-civ-spouse,Adm-clerical,0,Wife,White,Female,0,0,2179,0,40,0,United-States,0,<=50K
72,0,Private,0,97304,0,HS-grad,9,0,Married-spouse-absent,Machine-op-inspct,0,Unmarried,White,Male,2346,0,0,0,40,0,missing,1,<=50K
60,0,Local-gov,0,101110,0,Assoc-voc,11,0,Divorced,Prof-specialty,0,Unmarried,White,Male,0,0,0,0,40,0,United-States,0,>50K
57,0,Federal-gov,0,278763,0,HS-grad,9,0,Divorced,Adm-clerical,0,Unmarried,White,Female,0,0,0,0,40,0,United-States,0,<=50K
45,0,Self-emp-inc,0,32356,0,Bachelors,13,0,Married-civ-spouse,Exec-managerial,0,Husband,White,Male,0,0,0,0,51,0,United-States,0,<=50K
32,0,Private,0,42617,0,Some-college,10,0,Divorced,Prof-specialty,0,Not-in-family,White,Female,0,0,0,0,30,1,United-States,0,<=50K
37,0,Private,0,341672,0,Bachelors,13,0,Separated,Tech-support,0,Not-in-family,Asian-Pac-Islander,Male,0,0,0,0,40,0,Philippines,0,<=50K
53,0,Local-gov,0,38795,0,9th,5,0,Married-civ-spouse,Exec-managerial,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,<=50K
49,0,Self-emp-inc,0,141058,0,Some-college,10,0,Divorced,Exec-managerial,0,Not-in-family,White,Male,0,0,2339,0,50,0,United-States,0,<=50K
82,1,missing,1,194590,0,Assoc-voc,11,0,Widowed,missing,1,Not-in-family,White,Female,0,0,0,0,8,1,United-States,0,<=50K
29,0,Private,0,180758,0,Masters,14,0,Never-married,Prof-specialty,0,Not-in-family,White,Male,0,0,0,0,40,0,United-States,0,<=50K
68,0,Private,0,224338,0,Assoc-voc,11,0,Widowed,Exec-managerial,0,Not-in-family,White,Female,0,0,0,0,40,0,United-States,0,<=50K
23,0,Private,0,83891,0,HS-grad,9,0,Never-married,Sales,0,Own-child,Asian-Pac-Islander,Male,0,0,0,0,40,0,United-States,0,<=50K
44,0,Private,0,184105,0,Assoc-acdm,12,0,Married-civ-spouse,Sales,0,Husband,White,Male,4386,0,0,0,40,0,United-States,0,>50K
24,0,State-gov,0,247075,0,HS-grad,9,0,Never-married,Adm-clerical,0,Unmarried,Black,Female,0,0,0,0,20,1,United-States,0,<=50K
18,0,missing,1,165532,0,12th,8,0,Never-married,missing,1,Own-child,White,Male,0,0,0,0,25,1,United-States,0,<=50K
27,0,Private,0,169117,0,HS-grad,9,0,Married-civ-spouse,Adm-clerical,0,Wife,Black,Female,0,0,1887,0,40,0,United-States,0,>50K
30,0,Private,0,123397,0,HS-grad,9,0,Never-married,Handlers-cleaners,0,Unmarried,White,Female,0,0,0,0,40,0,United-States,0,<=50K
19,0,Private,0,29798,0,12th,8,0,Never-married,Handlers-cleaners,0,Own-child,Amer-Indian-Eskimo,Male,0,0,0,0,20,1,United-States,0,<=50K
57,0,Private,0,170287,0,Masters,14,0,Married-civ-spouse,Tech-support,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,>50K
25,0,Self-emp-not-inc,0,136450,0,Assoc-acdm,12,0,Married-civ-spouse,Adm-clerical,0,Wife,White,Female,0,0,0,0,35,0,United-States,0,>50K
